rank	lemma	upos	count	per_million
3086	očistiti	VERB	31638	34.21
3087	koordinacija	NOUN	31630	34.20
3088	realizirati	VERB	31629	34.20
3089	partnerstvo	NOUN	31620	34.19
3090	posledica	NOUN	31619	34.19
3091	invaliditet	NOUN	31615	34.18
3092	vladar	NOUN	31610	34.18
3093	navod	NOUN	31605	34.17
3094	lipanj	NOUN	31587	34.15
3095	filozofski	ADJ	31577	34.14
3096	kamata	NOUN	31571	34.14
3097	kršćanski	ADJ	31570	34.13
3098	del	NOUN	31562	34.13
3099	poraziti	ADJ	31544	34.11
3100	snimak	NOUN	31505	34.06
3101	krađa	NOUN	31501	34.06
3102	tkivo	NOUN	31501	34.06
3103	o.	NOUN	31477	34.03
3104	penzioner	NOUN	31475	34.03
3105	obilježje	NOUN	31461	34.02
3106	armija	NOUN	31454	34.01
3107	trpjeti	VERB	31440	33.99
3108	preuzimanje	NOUN	31430	33.98
3109	kontaktirati	VERB	31429	33.98
3110	izdržati	VERB	31424	33.98
3111	scenarij	NOUN	31409	33.96
3112	sarađivati	VERB	31392	33.94
3113	birački	ADJ	31356	33.90
3114	metal	NOUN	31320	33.86
3115	mobitel	NOUN	31317	33.86
3116	uostalom	ADV	31317	33.86
3117	upriličiti	ADJ	31305	33.85
3118	plastičan	ADJ	31295	33.84
3119	dizati	VERB	31294	33.84
3120	solidarnost	NOUN	31289	33.83
3121	ve	X	31270	33.81
3122	istraživački	ADJ	31243	33.78
3123	oslobođenje	NOUN	31240	33.78
3124	zglob	NOUN	31230	33.77
3125	bend	NOUN	31229	33.77
3126	depresija	NOUN	31228	33.76
3127	h.	NOUN	31207	33.74
3128	listopad	NOUN	31204	33.74
3129	gospodarstvo	NOUN	31195	33.73
3130	suradnik	NOUN	31177	33.71
3131	osmijeh	NOUN	31175	33.71
3132	min	NOUN	31162	33.69
3133	složen	ADJ	31155	33.69
3134	polufinale	NOUN	31141	33.67
3135	pluća	NOUN	31139	33.67
3136	trijumf	NOUN	31131	33.66
3137	izraziti	ADJ	31122	33.65
3138	smrtan	ADJ	31116	33.64
3139	inflacija	NOUN	31109	33.64
3140	jabuka	NOUN	31109	33.64
3141	svojevrstan	ADJ	31109	33.64
3142	nimalo	ADV	31108	33.63
3143	tajan	ADJ	31094	33.62
3144	pretvarati	VERB	31066	33.59
3145	dječji	ADJ	31064	33.59
3146	izvjestan	ADJ	31062	33.59
3147	dolina	NOUN	31056	33.58
3148	kraljica	NOUN	31024	33.54
3149	tvar	NOUN	30991	33.51
3150	hvaliti	VERB	30977	33.49
3151	kava	NOUN	30975	33.49
3152	krizan	ADJ	30939	33.45
3153	nešto	ADV	30938	33.45
3154	razmatranje	NOUN	30930	33.44
3155	registracija	NOUN	30925	33.44
3156	čuditi	VERB	30908	33.42
3157	spremnost	NOUN	30896	33.41
3158	aktivist	NOUN	30890	33.40
3159	ukinuti	VERB	30886	33.39
3160	politički	ADV	30882	33.39
3161	izlaganje	NOUN	30881	33.39
3162	delovati	VERB	30873	33.38
3163	prijevoz	NOUN	30848	33.35
3164	ritam	NOUN	30833	33.34
3165	garancija	NOUN	30829	33.33
3166	nametnuti	VERB	30790	33.29
3167	ravnoteža	NOUN	30788	33.29
3168	šetnja	NOUN	30781	33.28
3169	oboljenje	NOUN	30762	33.26
3170	kolona	NOUN	30738	33.23
3171	vući	VERB	30736	33.23
3172	znanstven	ADJ	30735	33.23
3173	konkretno	ADV	30734	33.23
3174	primjerice	ADV	30730	33.23
3175	sredinom	ADP	30723	33.22
3176	odvojiti	ADJ	30690	33.18
3177	četvrtina	NOUN	30671	33.16
3178	grudi	NOUN	30670	33.16
3179	koristiti	ADV	30669	33.16
3180	povlačenje	NOUN	30662	33.15
3181	bježati	VERB	30609	33.10
3182	rub	NOUN	30609	33.10
3183	lagano	ADV	30594	33.08
3184	dama	NOUN	30579	33.06
3185	uživo	ADV	30577	33.06
3186	biljan	ADJ	30570	33.05
3187	prelazak	NOUN	30551	33.03
3188	čvrsto	ADV	30539	33.02
3189	makar	SCONJ	30535	33.02
3190	dejtonski	ADJ	30521	33.00
3191	obveza	NOUN	30517	33.00
3192	prodavnica	NOUN	30507	32.98
3193	uvoditi	VERB	30506	32.98
3194	palestinski	ADJ	30485	32.96
3195	kuna	NOUN	30467	32.94
3196	stepiti	ADJ	30442	32.91
3197	trećina	NOUN	30431	32.90
3198	August	NOUN	30430	32.90
3199	zaliha	NOUN	30420	32.89
3200	glasiti	VERB	30418	32.89
3201	vječan	ADJ	30417	32.89
3202	pjevačica	NOUN	30385	32.85
3203	potražiti	VERB	30359	32.82
3204	dozvoljavati	VERB	30326	32.79
3205	tretirati	VERB	30275	32.73
3206	vatrogasac	NOUN	30270	32.73
3207	formirati	ADJ	30257	32.71
3208	podizati	VERB	30253	32.71
3209	pokloniti	VERB	30252	32.71
3210	slabo	ADV	30217	32.67
3211	srbijanski	ADJ	30215	32.67
3212	prigodan	ADJ	30204	32.66
3213	ožujak	NOUN	30192	32.64
3214	provedba	NOUN	30192	32.64
3215	uputa	NOUN	30180	32.63
3216	dobiti	ADJ	30179	32.63
3217	sanacija	NOUN	30169	32.62
3218	kreditan	ADJ	30164	32.61
3219	dvostruk	ADJ	30152	32.60
3220	protokol	NOUN	30146	32.59
3221	glad	NOUN	30135	32.58
3222	psihološki	ADJ	30124	32.57
3223	nazad	ADV	30099	32.54
3224	filter	NOUN	30072	32.51
3225	unijeti	VERB	30072	32.51
3226	spomen	NOUN	30040	32.48
3227	evidencija	NOUN	30021	32.46
3228	prijateljica	NOUN	29996	32.43
3229	povratnik	NOUN	29979	32.41
3230	računar	NOUN	29975	32.41
3231	normalno	ADV	29960	32.39
3232	brašno	NOUN	29955	32.39
3233	pumpa	NOUN	29936	32.37
3234	nanijeti	VERB	29911	32.34
3235	sfera	NOUN	29910	32.34
3236	brojati	VERB	29907	32.34
3237	namjeravati	VERB	29890	32.32
3238	prestajati	VERB	29890	32.32
3239	svečanost	NOUN	29865	32.29
3240	uobičajen	ADJ	29861	32.29
3241	ugledan	ADJ	29856	32.28
3242	gimnazija	NOUN	29832	32.26
3243	telo	NOUN	29828	32.25
3244	dodir	NOUN	29827	32.25
3245	nastaviti	ADJ	29823	32.25
3246	plašiti	VERB	29821	32.24
3247	ikad	ADV	29813	32.23
3248	trčati	VERB	29802	32.22
3249	kreiranje	NOUN	29771	32.19
3250	crnogorski	ADJ	29749	32.17
3251	formula	NOUN	29749	32.17
3252	skrenuti	VERB	29743	32.16
3253	snimati	VERB	29723	32.14
3254	mrak	NOUN	29701	32.11
3255	umirati	VERB	29679	32.09
3256	krema	NOUN	29663	32.07
3257	starost	NOUN	29658	32.07
3258	parking	NOUN	29653	32.06
3259	aktualan	ADJ	29622	32.03
3260	glupost	NOUN	29616	32.02
3261	srčan	ADJ	29612	32.02
3262	sabor	NOUN	29588	31.99
3263	navodni	ADJ	29586	31.99
3264	izvedba	NOUN	29576	31.98
3265	seminar	NOUN	29572	31.97
3266	intelektualan	ADJ	29560	31.96
3267	organizirati	ADJ	29552	31.95
3268	djetinjstvo	NOUN	29550	31.95
3269	uručiti	VERB	29537	31.94
3270	zabrinutost	NOUN	29536	31.94
3271	odsto	ADV	29533	31.93
3272	proizvesti	VERB	29533	31.93
3273	realnost	NOUN	29513	31.91
3274	povezivanje	NOUN	29507	31.90
3275	diskusija	NOUN	29504	31.90
3276	funkcionalan	ADJ	29483	31.88
3277	povezati	VERB	29477	31.87
3278	nezaposlen	ADJ	29473	31.87
3279	dominirati	VERB	29449	31.84
3280	ponijeti	VERB	29449	31.84
3281	favorit	NOUN	29437	31.83
3282	hit	NOUN	29419	31.81
3283	uvod	NOUN	29407	31.80
3284	prezabavan	ADV	29404	31.79
3285	hapšenje	NOUN	29393	31.78
3286	izvaditi	VERB	29359	31.74
3287	upotrebljavati	VERB	29351	31.74
3288	pažljivo	ADV	29344	31.73
3289	karton	NOUN	29331	31.71
3290	okupiti	ADJ	29293	31.67
3291	sovjetski	ADJ	29279	31.66
3292	džep	NOUN	29270	31.65
3293	zainteresiran	ADJ	29264	31.64
3294	hitno	ADV	29263	31.64
3295	prekršaj	NOUN	29253	31.63
3296	postrojenje	NOUN	29251	31.63
3297	krivica	NOUN	29250	31.63
3298	glup	ADJ	29244	31.62
3299	dugotrajan	ADJ	29240	31.62
3300	španski	ADJ	29216	31.59
3301	hercegovački	ADJ	29213	31.59
3302	fantastičan	ADJ	29187	31.56
3303	primena	NOUN	29184	31.55
3304	skriti	ADJ	29179	31.55
3305	interni	ADJ	29144	31.51
3306	mrziti	VERB	29121	31.49
3307	tvornica	NOUN	29107	31.47
3308	svirati	VERB	29089	31.45
3309	vrt	NOUN	29082	31.44
3310	namještaj	NOUN	29068	31.43
3311	morski	ADJ	29053	31.41
3312	prepoznatljiv	ADJ	29052	31.41
3313	prihvatiti	ADJ	29045	31.40
3314	V.	ADJ	29028	31.39
3315	PDV	NOUN	29017	31.37
3316	sportista	NOUN	29011	31.37
3317	OŠ	NOUN	29010	31.37
3318	školovanje	NOUN	28977	31.33
3319	borben	ADJ	28968	31.32
3320	preseliti	VERB	28963	31.32
3321	poticaj	NOUN	28962	31.31
3322	inovacija	NOUN	28959	31.31
3323	uistinu	ADV	28958	31.31
3324	plaža	NOUN	28951	31.30
3325	premda	SCONJ	28937	31.29
3326	okretati	VERB	28933	31.28
3327	usna	NOUN	28904	31.25
3328	naplata	NOUN	28889	31.24
3329	funkcionirati	VERB	28884	31.23
3330	otkrivanje	NOUN	28872	31.22
3331	okus	NOUN	28846	31.19
3332	prijenos	NOUN	28846	31.19
3333	određivanje	NOUN	28833	31.17
3334	povezanost	NOUN	28819	31.16
3335	osmi	ADJ	28797	31.14
3336	deklaracija	NOUN	28767	31.10
3337	odvojiti	VERB	28767	31.10
3338	uspomena	NOUN	28703	31.03
3339	opremiti	ADJ	28697	31.03
3340	vodič	NOUN	28675	31.00
3341	et	X	28652	30.98
3342	obraćati	VERB	28628	30.95
3343	osigurati	ADJ	28608	30.93
3344	parametar	NOUN	28585	30.91
3345	proslaviti	VERB	28574	30.89
3346	privlačiti	VERB	28572	30.89
3347	večera	NOUN	28559	30.88
3348	teritorijalan	ADJ	28546	30.86
3349	usljed	ADP	28543	30.86
3350	isključiti	ADJ	28496	30.81
3351	sugrađanin	NOUN	28417	30.73
3352	vera	NOUN	28380	30.69
3353	kamen	ADJ	28372	30.68
3354	četnik	NOUN	28370	30.67
3355	ovca	NOUN	28369	30.67
3356	kraljevstvo	NOUN	28339	30.64
3357	anketa	NOUN	28328	30.63
3358	komitet	NOUN	28303	30.60
3359	provincija	NOUN	28271	30.57
3360	polaznik	NOUN	28270	30.57
3361	zakazati	ADJ	28268	30.56
3362	unutra	ADV	28234	30.53
3363	siječanj	NOUN	28218	30.51
3364	pogađati	VERB	28215	30.51
3365	trgovački	ADJ	28209	30.50
3366	odnijeti	VERB	28201	30.49
3367	alternativa	NOUN	28190	30.48
3368	katolik	NOUN	28184	30.47
3369	suprotno	ADV	28183	30.47
3370	troje	NUM	28170	30.46
3371	nadzorni	ADJ	28165	30.45
3372	imati	ADV	28162	30.45
3373	pripasti	VERB	28152	30.44
3374	crta	NOUN	28138	30.42
3375	epidemija	NOUN	28129	30.41
3376	gašenje	NOUN	28129	30.41
3377	okrugao	ADJ	28080	30.36
3378	takmičar	NOUN	28065	30.34
3379	omladina	NOUN	28026	30.30
3380	inspekcija	NOUN	28021	30.30
3381	vatren	ADJ	27997	30.27
3382	siv	ADJ	27982	30.25
3383	častan	ADJ	27944	30.21
3384	radikalan	ADJ	27931	30.20
3385	itko	PRON	27916	30.18
3386	kap	NOUN	27904	30.17
3387	osloboditi	ADJ	27904	30.17
3388	unos	NOUN	27882	30.15
3389	vila	NOUN	27865	30.13
3390	nastojanje	NOUN	27863	30.13
3391	kontinuiran	ADJ	27860	30.12
3392	afera	NOUN	27853	30.12
3393	prosinac	NOUN	27843	30.10
3394	snažno	ADV	27838	30.10
3395	metalan	ADJ	27832	30.09
3396	prenos	NOUN	27826	30.09
3397	poslovati	VERB	27822	30.08
3398	toplina	NOUN	27815	30.07
3399	radnički	ADJ	27802	30.06
3400	negirati	VERB	27789	30.05
3401	potaknuti	VERB	27785	30.04
3402	staviti	ADJ	27768	30.02
3403	an	X	27762	30.02
3404	studeni	NOUN	27751	30.01
3405	stradanje	NOUN	27745	30.00
3406	nazvati	ADJ	27740	29.99
3407	zvučiti	VERB	27724	29.98
3408	pripremiti	ADJ	27705	29.96
3409	zateći	VERB	27687	29.94
3410	Cena	NOUN	27685	29.93
3411	insistirati	VERB	27676	29.92
3412	PR	NOUN	27674	29.92
3413	rang	NOUN	27673	29.92
3414	uplata	NOUN	27670	29.92
3415	poželjan	ADJ	27655	29.90
3416	desetljeće	NOUN	27652	29.90
3417	travanj	NOUN	27639	29.88
3418	gram	NOUN	27610	29.85
3419	njega	NOUN	27558	29.80
3420	zemaljski	ADJ	27554	29.79
3421	srpanj	NOUN	27545	29.78
3422	uzor	NOUN	27539	29.78
3423	zaraza	NOUN	27533	29.77
3424	mudrost	NOUN	27530	29.77
3425	grlo	NOUN	27529	29.77
3426	administrativan	ADJ	27515	29.75
3427	univerzalan	ADJ	27511	29.75
3428	zapaliti	VERB	27508	29.74
3429	traženje	NOUN	27480	29.71
3430	skroman	ADJ	27478	29.71
3431	dati	NOUN	27475	29.71
3432	fronta	NOUN	27466	29.70
3433	ozljeda	NOUN	27447	29.68
3434	dodijeliti	ADJ	27431	29.66
3435	polaganje	NOUN	27416	29.64
3436	pjevač	NOUN	27395	29.62
3437	izabran	ADJ	27386	29.61
3438	zasigurno	ADV	27380	29.60
3439	krajnje	ADV	27348	29.57
3440	županijski	ADJ	27335	29.56
3441	kritičan	ADJ	27312	29.53
3442	privrednik	NOUN	27255	29.47
3443	zao	ADJ	27253	29.47
3444	talent	NOUN	27243	29.46
3445	voden	ADJ	27224	29.44
3446	osvojiti	ADJ	27219	29.43
3447	navići	VERB	27203	29.41
3448	mirno	ADV	27202	29.41
3449	autoritet	NOUN	27200	29.41
3450	mail	NOUN	27186	29.39
3451	čuvar	NOUN	27168	29.37
3452	novina	NOUN	27140	29.34
3453	kalendar	NOUN	27139	29.34
3454	namjena	NOUN	27134	29.34
3455	pravosudni	ADJ	27133	29.34
3456	upisati	ADJ	27127	29.33
3457	mjesečan	ADJ	27122	29.32
3458	dob	NOUN	27102	29.30
3459	šok	NOUN	27101	29.30
3460	menjati	VERB	27099	29.30
3461	telefonski	ADJ	27081	29.28
3462	dodavati	ADV	27073	29.27
3463	svijetao	ADJ	27044	29.24
3464	it	X	27025	29.22
3465	išta	PRON	27024	29.22
3466	susresti	VERB	27020	29.21
3467	zeničko-dobojski	ADJ	27017	29.21
3468	vrhunac	NOUN	27015	29.21
3469	vani	ADV	27011	29.20
3470	kriminalan	ADJ	27001	29.19
3471	prag	NOUN	26996	29.19
3472	karakterističan	ADJ	26994	29.19
3473	dobitnik	NOUN	26960	29.15
3474	vatrogasan	ADJ	26945	29.13
3475	this	X	26944	29.13
3476	komercijalan	ADJ	26918	29.10
3477	zalagati	VERB	26918	29.10
3478	integritet	NOUN	26914	29.10
3479	odati	VERB	26907	29.09
3480	raspodjela	NOUN	26891	29.08
3481	relacija	NOUN	26887	29.07
3482	biološki	ADJ	26854	29.04
3483	ograda	NOUN	26853	29.03
3484	otkako	ADV	26852	29.03
3485	predizboran	ADJ	26844	29.02
3486	bonus	NOUN	26804	28.98
3487	uzrokovati	ADJ	26798	28.97
3488	naprotiv	ADV	26797	28.97
3489	korpus	NOUN	26783	28.96
3490	optužiti	VERB	26777	28.95
3491	slabost	NOUN	26761	28.93
3492	izazvati	ADJ	26757	28.93
3493	okružni	ADJ	26756	28.93
3494	kontinuitet	NOUN	26754	28.93
3495	indeks	NOUN	26745	28.92
3496	alternativan	ADJ	26740	28.91
3497	fudbal	NOUN	26728	28.90
3498	bivati	VERB	26720	28.89
3499	automatski	ADJ	26715	28.88
3500	oblak	NOUN	26666	28.83
3501	iznimno	ADV	26660	28.83
3502	postupanje	NOUN	26659	28.82
3503	produkcija	NOUN	26657	28.82
3504	blago	ADV	26648	28.81
3505	ružan	ADJ	26646	28.81
3506	putni	ADJ	26644	28.81
3507	kabinet	NOUN	26632	28.80
3508	nezakonit	ADJ	26626	28.79
3509	napuštati	VERB	26622	28.78
3510	republički	ADJ	26593	28.75
3511	uzrast	NOUN	26588	28.75
3512	sramota	NOUN	26569	28.73
3513	kršćanin	NOUN	26565	28.72
3514	pratnja	NOUN	26562	28.72
3515	svašta	PRON	26549	28.71
3516	jučerašnji	ADJ	26545	28.70
3517	uspon	NOUN	26538	28.69
3518	nametati	VERB	26519	28.67
3519	objavljivanje	NOUN	26514	28.67
3520	dojam	NOUN	26506	28.66
3521	unositi	VERB	26493	28.64
3522	većinom	ADV	26480	28.63
3523	tumačiti	VERB	26472	28.62
3524	nepravda	NOUN	26456	28.60
3525	obrazloženje	NOUN	26429	28.58
3526	nezadovoljstvo	NOUN	26425	28.57
3527	predložiti	ADJ	26424	28.57
3528	penal	NOUN	26416	28.56
3529	produžiti	VERB	26395	28.54
3530	diljem	ADP	26393	28.54
3531	žestok	ADJ	26389	28.53
3532	tablica	NOUN	26384	28.53
3533	udaljiti	ADJ	26379	28.52
3534	punjenje	NOUN	26364	28.51
3535	resorni	ADJ	26362	28.50
3536	vruć	ADJ	26350	28.49
3537	djed	NOUN	26346	28.49
3538	zahtevati	VERB	26339	28.48
3539	fizički	ADV	26320	28.46
3540	prašina	NOUN	26310	28.45
3541	arhitektura	NOUN	26293	28.43
3542	rušenje	NOUN	26292	28.43
3543	suvremen	ADJ	26287	28.42
3544	osećanje	NOUN	26272	28.41
3545	riješiti	ADJ	26271	28.40
3546	odobriti	ADJ	26269	28.40
3547	povremeno	ADV	26261	28.39
3548	ojačati	VERB	26260	28.39
3549	sakriti	VERB	26251	28.38
3550	gužva	NOUN	26245	28.38
3551	solarni	ADJ	26237	28.37
3552	djelatnik	NOUN	26217	28.35
3553	komentirati	VERB	26212	28.34
3554	preuzimati	VERB	26192	28.32
3555	spor	ADJ	26191	28.32
3556	fino	ADV	26190	28.32
3557	ambicija	NOUN	26175	28.30
3558	ugled	NOUN	26162	28.29
3559	krupan	ADJ	26160	28.28
3560	pridržavati	VERB	26134	28.26
3561	vraćanje	NOUN	26111	28.23
3562	igranje	NOUN	26105	28.23
3563	hemijski	ADJ	26099	28.22
3564	pozadina	NOUN	26079	28.20
3565	princ	NOUN	26079	28.20
3566	opravdati	ADJ	26077	28.20
3567	fotografija	X	26076	28.19
3568	kafić	NOUN	26074	28.19
3569	upit	NOUN	26053	28.17
3570	emocionalan	ADJ	26028	28.14
3571	figura	NOUN	26027	28.14
3572	nevolja	NOUN	26020	28.13
3573	stijena	NOUN	26015	28.13
3574	izvrstan	ADJ	25984	28.09
3575	odreći	VERB	25963	28.07
3576	dati	ADJ	25944	28.05
3577	pleme	NOUN	25936	28.04
3578	dijagnoza	NOUN	25929	28.04
3579	skupa	ADV	25929	28.04
3580	baština	NOUN	25925	28.03
3581	ugalj	NOUN	25924	28.03
3582	žiri	NOUN	25924	28.03
3583	napomena	NOUN	25921	28.03
3584	vidjeti	ADJ	25920	28.03
3585	epidemiološki	ADJ	25894	28.00
3586	letjeti	VERB	25892	28.00
3587	motoran	ADJ	25891	27.99
3588	zaslužiti	VERB	25870	27.97
3589	dilema	NOUN	25866	27.97
3590	spoznaja	NOUN	25864	27.96
3591	prestanak	NOUN	25859	27.96
3592	softver	NOUN	25859	27.96
3593	počast	NOUN	25851	27.95
3594	otkriće	NOUN	25836	27.93
3595	usred	ADP	25836	27.93
3596	pojačati	VERB	25833	27.93
3597	svejedno	ADV	25830	27.93
3598	boca	NOUN	25815	27.91
3599	tvrd	ADJ	25806	27.90
3600	cura	NOUN	25799	27.89
3601	obiteljski	ADJ	25794	27.89
3602	napuniti	VERB	25786	27.88
3603	otkaz	NOUN	25780	27.87
3604	poređenje	NOUN	25775	27.87
3605	psihički	ADJ	25766	27.86
3606	poljoprivrednik	NOUN	25749	27.84
3607	konac	NOUN	25733	27.82
3608	opštinski	ADJ	25733	27.82
3609	e-mail	NOUN	25725	27.81
3610	uspijevati	VERB	25724	27.81
3611	atraktivan	ADJ	25722	27.81
3612	radio	NOUN	25719	27.81
3613	zvati	ADJ	25719	27.81
3614	prikupiti	ADJ	25712	27.80
3615	temeljiti	VERB	25703	27.79
3616	original	NOUN	25693	27.78
3617	crijevo	NOUN	25671	27.76
3618	predavati	VERB	25664	27.75
3619	svemir	NOUN	25651	27.73
3620	dvor	NOUN	25649	27.73
3621	hljeb	NOUN	25649	27.73
3622	igračka	NOUN	25648	27.73
3623	navečer	ADV	25634	27.72
3624	udaljenost	NOUN	25625	27.71
3625	spojiti	VERB	25620	27.70
3626	umjetan	ADJ	25593	27.67
3627	razviti	ADJ	25584	27.66
3628	košarka	NOUN	25579	27.66
3629	čovječanstvo	NOUN	25578	27.66
3630	uvjeren	ADJ	25571	27.65
3631	uspostava	NOUN	25561	27.64
3632	dobavljač	NOUN	25560	27.64
3633	zabrinut	ADJ	25539	27.61
3634	prehramben	ADJ	25528	27.60
3635	protok	NOUN	25526	27.60
3636	faliti	VERB	25522	27.60
3637	haha	INTJ	25501	27.57
3638	pustiti	ADJ	25500	27.57
3639	kora	NOUN	25490	27.56
3640	primiti	ADJ	25474	27.54
3641	teniser	NOUN	25467	27.54
3642	gledati	ADV	25461	27.53
3643	smiriti	VERB	25434	27.50
3644	procjenjivati	VERB	25426	27.49
3645	primjerak	NOUN	25386	27.45
3646	natjerati	VERB	25380	27.44
3647	automatski	ADV	25373	27.43
3648	haški	ADJ	25335	27.39
3649	pojačati	ADJ	25333	27.39
3650	trofej	NOUN	25291	27.35
3651	nacionalizam	NOUN	25280	27.33
3652	gostovati	VERB	25276	27.33
3653	kolač	NOUN	25270	27.32
3654	agent	NOUN	25264	27.32
3655	svesti	VERB	25254	27.31
3656	zastupati	VERB	25243	27.29
3657	nadalje	ADV	25231	27.28
3658	japanski	ADJ	25221	27.27
3659	finalan	ADJ	25211	27.26
3660	raketa	NOUN	25211	27.26
3661	cipela	NOUN	25208	27.26
3662	pregledati	VERB	25195	27.24
3663	raj	NOUN	25193	27.24
3664	ljut	ADJ	25190	27.24
3665	širina	NOUN	25189	27.23
3666	jetra	NOUN	25152	27.19
3667	sajt	NOUN	25133	27.17
3668	koeficijent	NOUN	25124	27.16
3669	gladan	ADJ	25122	27.16
3670	novinarstvo	NOUN	25101	27.14
3671	krvav	ADJ	25097	27.14
3672	prijelaz	NOUN	25097	27.14
3673	spas	NOUN	25093	27.13
3674	pošten	ADJ	25089	27.13
3675	žica	NOUN	25086	27.12
3676	stroj	NOUN	25083	27.12
3677	znanstvenik	NOUN	25078	27.11
3678	baka	NOUN	25072	27.11
3679	izvijestiti	VERB	25068	27.10
3680	posjed	NOUN	25055	27.09
3681	salon	NOUN	25039	27.07
3682	zauvijek	ADV	25039	27.07
3683	transformacija	NOUN	25035	27.07
3684	tužiteljstvo	NOUN	25032	27.07
3685	suditi	ADV	25022	27.05
3686	prilagoditi	ADJ	25017	27.05
3687	zabiti	VERB	24998	27.03
3688	iskaz	NOUN	24997	27.03
3689	pomoćan	ADJ	24965	26.99
3690	ubica	NOUN	24965	26.99
3691	pištolj	NOUN	24961	26.99
3692	led	NOUN	24944	26.97
3693	generalno	ADV	24938	26.96
3694	prikupiti	VERB	24930	26.95
3695	prometan	ADJ	24927	26.95
3696	epizoda	NOUN	24915	26.94
3697	promatrati	VERB	24913	26.94
3698	isključiti	VERB	24911	26.93
3699	pozitivno	ADV	24908	26.93
3700	nastao	ADJ	24904	26.93
3701	E	X	24900	26.92
3702	hormon	NOUN	24899	26.92
3703	izraditi	ADJ	24856	26.87
3704	reklama	NOUN	24854	26.87
3705	režija	NOUN	24854	26.87
3706	grupni	ADJ	24853	26.87
3707	pokrivati	VERB	24847	26.87
3708	kapiten	NOUN	24840	26.86
3709	inspekcijski	ADJ	24835	26.85
3710	interesovanje	NOUN	24826	26.84
3711	dobrobit	NOUN	24801	26.82
3712	info	NOUN	24798	26.81
3713	konstitutivan	ADJ	24798	26.81
3714	uzimanje	NOUN	24791	26.80
3715	učinkovit	ADJ	24779	26.79
3716	dostaviti	ADJ	24773	26.79
3717	panel	NOUN	24767	26.78
3718	sprečavanje	NOUN	24766	26.78
3719	predsjednički	ADJ	24757	26.77
3720	prognoza	NOUN	24752	26.76
3721	glasnik	NOUN	24751	26.76
3722	fokusirati	VERB	24750	26.76
3723	čokolada	NOUN	24747	26.76
3724	nebeski	ADJ	24740	26.75
3725	sjaj	NOUN	24737	26.75
3726	veljača	NOUN	24737	26.75
3727	samostan	NOUN	24729	26.74
3728	⋅	X	24726	26.73
3729	pčela	NOUN	24723	26.73
3730	poslati	ADJ	24722	26.73
3731	posjetitelj	NOUN	24704	26.71
3732	uočiti	VERB	24697	26.70
3733	zainteresovati	ADJ	24685	26.69
3734	valuta	NOUN	24680	26.68
3735	prizor	NOUN	24677	26.68
3736	veseo	ADJ	24666	26.67
3737	susjed	NOUN	24665	26.67
3738	tableta	NOUN	24661	26.66
3739	autoput	NOUN	24658	26.66
3740	dokazati	ADJ	24654	26.66
3741	samo	SCONJ	24646	26.65
3742	građevina	NOUN	24595	26.59
3743	lov	NOUN	24589	26.59
3744	statut	NOUN	24577	26.57
3745	objektivan	ADJ	24575	26.57
3746	sirijski	ADJ	24571	26.57
3747	sirovina	NOUN	24566	26.56
3748	sprovoditi	VERB	24556	26.55
3749	ukratko	ADV	24542	26.54
3750	proteći	VERB	24534	26.53
3751	pojašnjavati	VERB	24530	26.52
3752	potpisivati	VERB	24524	26.52
3753	ugroziti	VERB	24514	26.51
3754	skladište	NOUN	24503	26.49
3755	ionako	ADV	24496	26.49
3756	panika	NOUN	24477	26.47
3757	interesirati	VERB	24473	26.46
3758	unutrašnjost	NOUN	24452	26.44
3759	budžetski	ADJ	24440	26.43
3760	intenzitet	NOUN	24401	26.38
3761	smjernica	NOUN	24400	26.38
3762	kapetan	NOUN	24396	26.38
3763	imunitet	NOUN	24394	26.38
3764	donirati	VERB	24383	26.36
3765	župnik	NOUN	24377	26.36
3766	buka	NOUN	24339	26.32
3767	kontrolirati	VERB	24333	26.31
3768	tužitelj	NOUN	24299	26.27
3769	mjesečno	ADV	24271	26.24
3770	nezadovoljan	ADJ	24267	26.24
3771	programski	ADJ	24253	26.22
3772	pobeda	NOUN	24248	26.22
3773	udžbenik	NOUN	24245	26.21
3774	televizijski	ADJ	24224	26.19
3775	vladin	ADJ	24220	26.19
3776	skočiti	VERB	24211	26.18
3777	povlačiti	VERB	24208	26.17
3778	projekcija	NOUN	24204	26.17
3779	izbiti	VERB	24193	26.16
3780	obnoviti	VERB	24186	26.15
3781	izveštaj	NOUN	24183	26.15
3782	mjeriti	VERB	24178	26.14
3783	potruditi	VERB	24170	26.13
3784	dostojanstvo	NOUN	24168	26.13
3785	odbraniti	VERB	24166	26.13
3786	glazba	NOUN	24161	26.12
3787	unaprijediti	VERB	24149	26.11
3788	dominantan	ADJ	24139	26.10
3789	prisjetiti	VERB	24136	26.10
3790	ulaznica	NOUN	24111	26.07
3791	dobijati	VERB	24077	26.03
3792	mačka	NOUN	24064	26.02
3793	aktivirati	VERB	24057	26.01
3794	paliti	VERB	24057	26.01
3795	sretno	ADV	24051	26.00
3796	bubreg	NOUN	24050	26.00
3797	oboje	NUM	24046	26.00
3798	distribucija	NOUN	24042	25.99
3799	Isusov	ADJ	24036	25.99
3800	komunist	NOUN	24036	25.99
3801	prijevod	NOUN	24032	25.98
3802	ostrvo	NOUN	24021	25.97
3803	ugasiti	VERB	24011	25.96
